客户名称,方案名称,不同价格,价格名称,价格变化,在保情况
上海得勤设施管理有限公司,易久保-雇主责任险-方案一-30万5%（50）,"2100, 2520",1-4类,有变化,当前在保
苏州米诺德智能科技有限公司,易久保-雇主责任险-方案五-80万6%,"4500, 8100",1-4类,有变化,当前在保
苏州米诺德智能科技有限公司,易久保-雇主责任险-方案五-80万6%,"9000, 16200",5类,有变化,当前在保
苏州米诺德智能科技有限公司,易久保-雇主责任险-方案五-80万6%,"9000, 16200",5类,有变化,当前在保
江苏众联服务外包有限公司,易久保-雇主责任险-方案四-60万10%取消交通限额,"4700, 5170, 5800",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,"4700, 5170, 5800",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易康项目-雇主责任险-方案一-80万10%,"4700, 5170, 5800",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,"4700, 5170, 5800",1-4类,有变化,当前在保
上海屈汇企业服务外包有限公司,易康项目-雇主责任险-方案一-80万10%,"6000, 7200",1-4类,有变化,不在保
江苏众联服务外包有限公司,易康项目-雇主责任险-方案一-80万10%,"4700, 5170, 5800",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易久保-雇主责任险-方案四-60万10%取消交通限额,"4700, 5170, 5800",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易康项目-雇主责任险-方案四-100万10%（80万）取消交通限额,"4700, 5170, 5800",1-4类,有变化,当前在保
成都全宜万家人力资源有限公司,易康项目-雇主责任险-方案三-100万10%,"7000, 10500",1-4类,有变化,当前在保
上海小蜜蜂劳务派遣有限公司,易久保-雇主责任险-方案五-80万6%,"9000, 13500",5类,有变化,当前在保
上海小蜜蜂劳务派遣有限公司,易久保-雇主责任险-方案五-80万6%,"9000, 13500",5类,有变化,当前在保
上海小蜜蜂劳务派遣有限公司,易久保-雇主责任险-方案五-80万6%,"4500, 6750",1-4类,有变化,当前在保
上海小蜜蜂劳务派遣有限公司,易久保-雇主责任险-方案五-80万6%,"4500, 6750",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易康项目-雇主责任险-方案四-100万10%（80万）取消交通限额,"4700, 5170, 5800",1-4类,有变化,当前在保
扬州德才人力资源有限公司,易康项目-雇主责任险-方案一-80万10%,"4500, 6000",1-4类,有变化,不在保
成都全宜万家人力资源有限公司,易康项目-雇主责任险-方案三-100万10%,"7000, 10500",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,"4700, 5170, 5800",1-4类,有变化,当前在保
苏州米诺德智能科技有限公司,易久保-雇主责任险-方案五-80万6%,"9000, 16200",5类,有变化,当前在保
江苏众联服务外包有限公司,易久保-雇主责任险-方案五-80万6%取消交通限额,"6700, 7370",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,"6700, 7370",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易康项目-雇主责任险-方案一-80万10%,"6700, 7370",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易久保-雇主责任险-方案四-60万10%取消交通限额,"6700, 7370",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易久保-雇主责任险-方案四-60万10%取消交通限额,"6700, 7370",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易康项目-雇主责任险-方案四-100万10%（80万）取消交通限额,"6700, 7370",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易康项目-雇主责任险-方案四-100万10%（80万）取消交通限额,"6700, 7370",1-4类,有变化,当前在保
上海广地劳务服务有限公司,易久保-雇主责任险-方案五-80万6%,"4500, 5850",1-4类,有变化,当前在保
苏州艾贝尔人力资源服务有限公司,易康项目-雇主责任险-方案一-80万10%,"4500, 4700",1-4类,有变化,当前在保
上海广地劳务服务有限公司,易久保-雇主责任险-方案五-80万6%,"4500, 5850",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易久保-雇主责任险-方案五-80万6%取消交通限额,"6700, 7370",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易康项目-雇主责任险-方案三-100万10%取消交通限额,"4700, 5170, 5800",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易康项目-雇主责任险-方案三-100万10%取消交通限额,"4700, 5170, 5800",1-4类,有变化,当前在保
苏州艾贝尔人力资源服务有限公司,易久保-雇主责任险-方案一-30万5%,"4500, 4700",1-4类,有变化,当前在保
苏州艾贝尔人力资源服务有限公司,易康项目-雇主责任险-方案一-80万10%,"4500, 4700",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易康项目-雇主责任险-方案三-100万10%取消交通限额,"6700, 7370",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易久保-雇主责任险-方案五-80万6%取消交通限额,"6200, 6820",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易久保-雇主责任险-方案五-80万6%取消交通限额,"6200, 6820",1-4类,有变化,当前在保
上海振元劳务派遣有限公司,易康项目-雇主责任险-方案一-80万10%,"4500, 4700",1-4类,有变化,当前在保
上海敏稷企业管理有限公司,易久保-雇主责任险-方案二-30万10%,"1800, 2160",1-4类,有变化,当前在保
苏州宾致人力资源有限公司,易康项目-雇主责任险-方案一-80万10%,"4400, 5500",1-4类,有变化,当前在保
苏州宾致人力资源有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,"4400, 5500",1-4类,有变化,当前在保
苏州宾致人力资源有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,"4400, 5500",1-4类,有变化,当前在保
江苏佰高企业管理有限公司,易康项目-雇主责任险-方案三-100万10%,"6500, 9750",1-4类,有变化,不在保
上海振元劳务派遣有限公司,易康项目-雇主责任险-方案一-80万10%,"4500, 4700",1-4类,有变化,当前在保
上海振元劳务派遣有限公司,易康项目-雇主责任险-方案五-80万10%,"4500, 4700",1-4类,有变化,当前在保
上海敏稷企业管理有限公司,易久保-雇主责任险-方案四-60万10%,"1800, 2160",1-4类,有变化,当前在保
上海振元劳务派遣有限公司,易康项目-雇主责任险-方案五-80万10%,"4500, 4700",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易康项目-雇主责任险-方案三-100万10%取消交通限额,"6200, 6820",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易康项目-雇主责任险-方案三-100万10%取消交通限额,"6200, 6820",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,"6200, 6820",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,"6200, 6820",1-4类,有变化,当前在保
苏州帅鑫企业管理服务有限公司,易久保-雇主责任险-方案五-80万6%,"4500, 6750",1-4类,有变化,当前在保
上海敏稷企业管理有限公司,易久保-雇主责任险-方案二-30万10%,"1800, 2160",1-4类,有变化,当前在保
上海敏稷企业管理有限公司,易久保-雇主责任险-方案四-60万10%,"1800, 2160",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易康项目-雇主责任险-方案一-80万10%,"6200, 6820",1-4类,有变化,当前在保
上海敏稷企业管理有限公司,易康项目-雇主责任险-方案一-80万10%,"3150, 3780",1-4类,有变化,当前在保
上海敏稷企业管理有限公司,易久保-雇主责任险-方案四-60万10%,"10000, 12000",5类,有变化,当前在保
上海敏稷企业管理有限公司,易久保-雇主责任险-方案二-30万10%,"10000, 12000",5类,有变化,当前在保
上海敏稷企业管理有限公司,易久保-雇主责任险-方案二-30万10%,"10000, 12000",5类,有变化,当前在保
上海敏稷企业管理有限公司,易康项目-雇主责任险-方案三-100万10%,"3150, 3780",1-4类,有变化,当前在保
上海敏稷企业管理有限公司,易康项目-雇主责任险-方案三-100万10%,"3150, 3780",1-4类,有变化,当前在保
上海敏稷企业管理有限公司,易康项目-雇主责任险-方案一-80万10%,"3150, 3780",1-4类,有变化,当前在保
上海敏稷企业管理有限公司,易久保-雇主责任险-方案四-60万10%,"3150, 3780",1-4类,有变化,当前在保
上海敏稷企业管理有限公司,易康项目-雇主责任险-方案一-80万10%,"1800, 2160",1-4类,有变化,当前在保
上海敏稷企业管理有限公司,易久保-雇主责任险-方案四-60万10%,"3150, 3780",1-4类,有变化,当前在保
上海敏稷企业管理有限公司,易久保-雇主责任险-方案二-30万10%,"3150, 3780",1-4类,有变化,当前在保
上海敏稷企业管理有限公司,易久保-雇主责任险-方案二-30万10%,"3150, 3780",1-4类,有变化,当前在保
上海敏稷企业管理有限公司,易康项目-雇主责任险-方案三-100万10%,"1800, 2160",1-4类,有变化,当前在保
上海敏稷企业管理有限公司,易康项目-雇主责任险-方案三-100万10%,"1800, 2160",1-4类,有变化,当前在保
上海敏稷企业管理有限公司,易康项目-雇主责任险-方案一-80万10%,"1800, 2160",1-4类,有变化,当前在保
苏州帅鑫企业管理服务有限公司,易久保-雇主责任险-方案五-80万6%,"4500, 6750",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,"6200, 6820",1-4类,有变化,当前在保
上海思纳德人力资源有限公司,易康项目-雇主责任险-方案三-100万10%,"6500, 8000",1-4类,有变化,当前在保
徐州上达人力资源有限公司,易康项目-雇主责任险-方案一-80万10%,"9000, 10800",5类,有变化,当前在保
上海恩琦人力资源管理有限公司,易久保-雇主责任险-方案五-80万6%,"4000, 4500, 6750",1-4类,有变化,当前在保
上海恩琦人力资源管理有限公司,易久保-雇主责任险-方案五-80万6%,"4000, 4500, 6750",1-4类,有变化,当前在保
上海恩琦人力资源管理有限公司,易久保-雇主责任险-方案五-80万6%,"4000, 4500, 6750",1-4类,有变化,当前在保
徐州上达人力资源有限公司,易康项目-雇主责任险-方案一-80万10%,"4000, 4800",1-4类,有变化,当前在保
徐州上达人力资源有限公司,易康项目-雇主责任险-方案一-80万10%,"4000, 4800",1-4类,有变化,当前在保
徐州上达人力资源有限公司,易康项目-雇主责任险-方案一-80万10%,"9000, 10800",5类,有变化,当前在保
苏州杰能人力资源有限公司,易康项目-雇主责任险-方案一-80万10%,"5000, 5800",1-4类,有变化,不在保
上海恩琦人力资源管理有限公司,易久保-雇主责任险-方案五-80万6%,"4000, 4500, 6750",1-4类,有变化,当前在保
徐州上达人力资源有限公司,易康项目-雇主责任险-方案一-80万10%,"20000, 24000",5类以上,有变化,当前在保
徐州上达人力资源有限公司,易康项目-雇主责任险-方案一-80万10%,"20000, 24000",5类以上,有变化,当前在保
徐州上达人力资源有限公司,易康项目-雇主责任险-方案一-80万10%,"4500, 5400",1-4类,有变化,当前在保
徐州上达人力资源有限公司,易康项目-雇主责任险-方案一-80万10%,"4500, 5400",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易康项目-雇主责任险-方案四-100万10%（80万）取消交通限额,"6200, 6820",1-4类,有变化,当前在保
上海思纳德人力资源有限公司,易康项目-雇主责任险-方案三-100万10%,"6500, 8000",1-4类,有变化,当前在保
上海恩琦人力资源管理有限公司,易久保-雇主责任险-方案五-80万6%,"4000, 4500, 6750",1-4类,有变化,当前在保
上海恩琦人力资源管理有限公司,易康项目-雇主责任险-方案一-80万10%,"4000, 4500, 6750",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易康项目-雇主责任险-方案一-80万10%,"6200, 6820",1-4类,有变化,当前在保
上海感恩人力资源有限公司,易久保-雇主责任险-方案三-60万6%,"2500, 3000, 3600",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易久保-雇主责任险-方案四-60万10%取消交通限额,"6200, 6820",1-4类,有变化,当前在保
苏州慧卓服务外包有限公司,易久保-雇主责任险-方案五-80万6%,"4500, 5850",1-4类,有变化,不在保
江苏众联服务外包有限公司,易久保-雇主责任险-方案四-60万10%取消交通限额,"6200, 6820",1-4类,有变化,当前在保
上海感恩人力资源有限公司,易久保-雇主责任险-方案三-60万6%,"2500, 3000, 3600",1-4类,有变化,当前在保
上海感恩人力资源有限公司,易久保-雇主责任险-方案三-60万6%,"2500, 3000, 3600",1-4类,有变化,当前在保
上海感恩人力资源有限公司,易久保-雇主责任险-方案三-60万6%,"2500, 3000, 3600",1-4类,有变化,当前在保
江苏众联服务外包有限公司,易康项目-雇主责任险-方案四-100万10%（80万）取消交通限额,"6200, 6820",1-4类,有变化,当前在保
上海恩琦人力资源管理有限公司,易久保-雇主责任险-方案五-80万6%,0 9000 13500,5类,有变化,当前在保
上海良储盛利捷餐饮管理有限公司,易康项目-雇主责任险-方案一-80万10%,"1500, 1800, 2880",1-4类,有变化,当前在保
上海恩琦人力资源管理有限公司,易康项目-雇主责任险-方案一-80万10%,0 9000 13500,5类,有变化,当前在保
